h,theta,speed
3157,391.4432482947261,18.011238945562
3161,391.747189447852,18.01565589592047
3166,390.94164539227756,17.08308895316712
3170,391.9693199839388,17.91017409980723
3174,391.66910121420074,17.75213341468424
3179,391.54017414541505,16.729776861442332
3184,392.090740091359,17.07768855294021
3188,392.52378098835266,17.059409302181415
3192,393.3306254554538,16.618456203667034
3195,393.99383645784417,16.86292129252313
3198,394.70140601351784,16.3171896006523
3202,394.05866544850096,16.789159239481215
3205,394.88755729911475,16.001186549706375
3208,394.85742249701985,16.00299297029782
3212,396.8024885340555,17.460735571679997
3216,395.40976064622765,16.745122405404494
3221,396.7426643079235,16.522151200232006
3227,397.6744085002749,15.956236032035893
3233,397.56292513031354,17.063245520022562
3239,396.17502490411385,17.298693807068787
3244,398.80771429471497,17.232104450626416
3248,398.92872878801467,17.09121949889977
3252,398.2600280286217,16.89530618198338
3256,398.92778265920424,16.998797485214432
3260,399.62630491208506,16.791356663564653
3263,398.19784276795906,17.136761742384472
3266,399.8436063261515,17.886391219094428
3269,399.96347703114833,17.741457504913857
3272,400.6362149787499,17.131710752780506
3276,400.09278135238816,17.980301418284558
3280,400.61810886662994,16.516757196589698
3284,399.07579264047365,16.68903403153074
3289,400.91912924207236,16.98417316882855
3294,400.12879591351896,17.13715307227454
3299,400.59346042646285,16.680542911208082
3304,399.8353906576747,16.565218765056485
3308,400.91507668611564,17.02007611755015
3311,400.51663775013054,17.756336775885796
3314,400.170028419365,17.482309205338122
3317,399.69655127757386,17.82359391270339
3320,399.38891581626945,16.64076485367292
3324,399.64772750564384,16.41589625885258
3328,398.04079957367816,16.603246257856174
3332,398.6550131723846,16.697320683316747
3337,397.8375722656461,16.784916968640395
3342,398.1213153373128,16.696957110413877
3348,397.8510158452449,16.175254199722282
3352,397.84107596188187,16.115879190684957
3357,396.04374191310893,16.7272602360196
3362,395.73467314657745,15.80482723098665
3366,396.9259461336651,15.828145109574159
3369,395.5826684945561,16.482751915770454
3373,395.36254299710504,16.977141098857935
3377,395.72013030336115,16.638515008293652
3380,394.20730262418334,15.745881649548542
3384,394.13413360978495,15.470585928690225
3388,392.68140843922754,16.093787153122964
3392,392.27808923413977,16.8195062262765
3396,392.79490714682845,16.705737904047993
3400,392.7064886953036,15.761781646145247
3405,392.92125345130535,15.931771249451828
3410,392.0570434539161,16.412379301470544
3415,390.01884447738485,17.047869694866073
3420,390.9190351399794,16.02197462112749
3425,390.1751043662936,16.862433932030825
3430,390.87049518409697,15.994711069087735
3435,389.29022159341326,17.000686635671617
3440,390.6477985085424,16.739139387136774
3443,389.3347748180592,17.410882641650545
3447,389.61528269608147,17.50985472812067
3450,389.4714141770849,16.503537932833776
3454,388.02425939577535,17.87622318792769
3457,388.0475911676499,16.81549031561827
3461,387.9671796664237,17.56276814486179
3465,387.5561960351453,17.511330675427214
3468,386.8742882490638,17.71818294914664
3472,387.7563513866693,16.89265082812605
3476,386.46796652224896,17.849701751303233
3480,386.4650216667295,17.224322729445117
3485,386.56467177459723,18.2883905064382
3489,385.05016261368604,18.550198394056245
3494,384.5546806948048,18.197433921387027
3499,384.18177370881966,18.538538947516496
3504,384.38010834696047,17.2354529190452
3509,383.4937052530471,18.264394358103377
3514,382.9830987494927,17.432190514337787
3518,382.38029326326733,18.706283425858267
3523,382.1460642701209,17.945555507750594
3527,382.0319550612821,18.469327112526337
3531,382.8096510495629,18.411368595490018
3534,382.4683775837424,18.630734822081735
3537,381.1239832003197,18.256843251081
3540,380.5248397700307,17.478855734992223
3542,381.0059625809731,18.48874467966915
3545,380.9161631227487,17.38735131948224
3548,381.78936767256704,18.186049385440942
3551,380.38648992361357,17.903150206195015
3554,381.72521224885946,17.32258502285105
3557,381.6000274514398,17.677848863275123
3561,381.1645684256588,18.22737990552679
3565,381.1605080824548,17.855541929598154
3568,380.47024115692074,17.47910609588129
3572,381.6933507881413,17.62970579996362
3575,382.45510884338887,17.216096608784795
3578,382.1165954465053,18.016955145482957
3582,382.36953318603076,18.08199728512856
3585,381.95077898357016,17.49902679814304
3588,382.37952583347027,17.28863410376855
3591,382.61746693395435,16.941290059813436
3594,383.10374991544063,16.819553475380065
3597,382.52473355255466,16.779251736937812
3601,382.48212150004514,16.84448301023794
3604,382.88270096182833,17.581572519032473
3607,383.3331581679601,16.817053816566197
3611,384.694958878239,16.54109526255887
